doi_________::b31ed0a11d1476642f558d98cd4401bc,2009.72,EUR
doi_________::51b5c676629ca3ed4f7e5516c21546b4,1152.93,EUR
doi_________::36397ea6bef1ab633c933846056652f7,851.16,EUR
doi_________::9c7e7ba5b2d79a6543b3f36745aeae76,2256.75,EUR
doi_________::5cd5ac9a59e00fdd4a4e1a60de470de9,272.6,EUR
doi_________::b7da189b56aafa35ba5e322418333c48,1810.22,EUR
doi_________::28ccaf7a573fd246a8e2b4b3a92261aa,4485.3,EUR
doi_________::8b866019370036b4105d9343a500e36b,3247.06,EUR
doi_________::06c41d02263395a7d2314920711e4bff,271.25,EUR
doi_________::8bdbb57945b03f31b784fb2aef388cd7,1870.0,EUR
doi_________::c7d7ce695c96ef9b393c43a90d5ef40c,1911.11,EUR
doi_________::20cabadfdc6c3fb88dcd1bde175b8474,1311.87,EUR
doi_________::9b5e3cff7f98c3021da97fb7e466c50a,1673.47,EUR
doi_________::4f966aeac1e0726fb7d0b6771bcaf6b7,1593.16,EUR
doi_________::f6994b237cf23b058fbab79a3ccf362d,1281.3,EUR
doi_________::d140316263bd44e4650a177d865f016f,1623.08,EUR
doi_________::4fe46ca6bfd134dc64f9b1820faf3305,739.01,EUR
doi_________::195b1164bfb6e723417e6df122b4337b,2342.95,EUR
doi_________::edda6ad6a0e2fd0e9b4b856c86d5a40e,1695.75,EUR
doi_________::053c4cab30406a82579b1b96facc1097,942.84,EUR
doi_________::0948df76682f740d8c3f07d093b36760,2658.39,EUR
doi_________::df310a70a6832ab6ee16ba381123f4bc,2016.87,EUR
doi_________::b0da6d66ec5312c98e8fe41b1fa625bf,1806.0,EUR
doi_________::b71ad7b29376644381813262ea732a79,1657.11,EUR
doi_________::6d88dcf68428faed34e24d86499e666b,1661.24,EUR
doi_________::2e0a7d62b1392f881e0fd1f934f5a30e,2073.26,EUR
doi_________::d699f1f5ed3815c184337d3596e67426,3082.86,EUR
doi_________::8f7dce270c6e8e4851b74af4ab44ee92,1773.94,EUR
doi_________::2e9750f2f23cd6f33e877af8e1d3219d,933.12,EUR
doi_________::aca78112dc3e2a8763757af6996dc301,2782.66,EUR
doi_________::60722b2121c60e8d43c0816dc0e0fdb9,3062.39,EUR
doi_________::887cd9f0bc942ce4506082809e5b9040,2057.13,EUR
doi_________::3c9fd2fee91fda4db82a2b6d4a169184,2094.28,EUR
doi_________::9e1cea0fae758266ea0defe9d634adfe,2019.37,EUR
doi_________::ace8b21210fca7bb7cec148d62c7988a,3308.39,EUR
doi_________::04203f9cc2530209d60ea3207061a996,2945.39,EUR
doi_________::1ba6a713c41bed105d074b7188c19ac5,968.56,EUR
doi_________::d76baeaa906267772ee9c66a53ff6fa6,2500.0,EUR
doi_________::1e99d2ceebb349e43ba44373828108e9,852.54,EUR
doi_________::d96397c0fc523d7149245e4c06775beb,1190.55,EUR
doi_________::f16f1606bb5c6f7c9f1d381cd0a4db92,3017.71,EUR
doi_________::9ca3e1117a2105a112d8f7c64113394d,2032.0,EUR
doi_________::e4770a3f47574b479eb8a88cdb3470a3,2746.0,EUR
doi_________::7870fd37953b681e4c15a1526abf72cc,1407.9,EUR
doi_________::c7b795b50fa7977ae7e16b6db0492b9c,1446.24,EUR
doi_________::4660615ba8565eab1d0ce4390af64693,3394.98,EUR
doi_________::dc405b21d4a15c72d14048300565ba3e,1870.22,EUR
doi_________::24ba1bfd960d6e60de1641a82772fc6e,2583.21,EUR
doi_________::7a6e17128290b136d7e7b5f9bfb122f2,4426.66,EUR
doi_________::1da7a057d9676d7e7759636814ce543a,1112.16,EUR
doi_________::517c626f2cb2a83fbe404b3319d0cd0c,947.0,EUR
doi_________::c98b5d915615137967059baa0e918cf4,2664.29,EUR
doi_________::74a3d8228c7e351570a1692c0dffc6bc,1530.0,EUR
doi_________::65dffb479f3060a7ab33dea5f23f4368,832.89,EUR
doi_________::688c96df188fde0484ec4983180af53b,2033.22,EUR
doi_________::7bee954e0a94dc532eb8837ce61214bb,258.04,EUR
doi_________::8d2ae0dbbad26c9dbd3a0e582a7f83ce,3471.56,EUR
doi_________::3fb0c1c8ba4392ea5a90d50590abfd8c,2046.99,EUR
