doi_________::433152d99effcc50c222c3723c049980,Meise Botanic Garden
doi_________::433be5b557899c738aa55f6c9c9212e5,"Natural History Museum, University of Tartu"
doi_________::433e75234f318ceef51d0ab7ab161880,Meise Botanic Garden
doi_________::434c5ca75464a9768a283ffc0de3d503,Meise Botanic Garden
doi_________::435be1cb07297fbcce0922abb50441ed,Meise Botanic Garden
doi_________::4363f8bb7f4a7a827c67c524603bb27e,"[""C. V. Jawahar"",""Nataraj Jammalamadaka"",""Marcin Eichner"",""Vittorio Ferrari"",""Andrew Zisserman""]"
doi_________::43663df74f9f36464ffc99c55a0c8b46,"[""Baldoví, José J."",""Duan, Yan"",""Bustos, Carlos"",""Cardona-Serra, Salvador"",""Gouzerh, Pierre"",""Villanneau, Richard"",""Gontard, Geoffrey"",""Clemente-Juan, Juan M."",""Gaita-Ariño, Alejandro"",""Giménez-Saiz, Carlos"",""Proust, Anna"",""Coronado, Eugenio""]"
doi_________::436ccaa08f09fd92051b1a9419ad70ad,"[""Peña-Álvarez, Miriam"",""Fanetti, Samuele"",""Falsini, Naomi"",""Novelli, Giulia"",""Casado, Juan"",""Baonza, Valentín G."",""Taravillo, Mercedes"",""Parsons, Simon"",""Bini, Roberto"",""Citroni, Margherita""]"
doi_________::436def47568998137b6611f0f884ccce,Meise Botanic Garden
doi_________::437e4c14cb42179860f7c1bd63a69803,Meise Botanic Garden
doi_________::437eb7dc8ac6cf232ab6f4ff1547945e,"[""Li, Li"",""Ugalde, Alejandro P."",""Scheele, Colinda L. G. J."",""Dieter, Sebastian M."",""Nagel, Remco"",""Ma, Jin"",""Abhijeet Pataskar"",""Gozde Korkmaz"",""Elkon, Ran"",""Miao-Ping Chien"",""You, Li"",""Pin-Rui Su"",""Bleijerveld, Onno B."",""Altelaar, Maarten"",""Momchev, Lyubomir"",""Manber, Zohar"",""Ruiqi Han"",""Breugel, Pieter C. Van"",""Lopes, Rui"",""Dijke, Peter Ten"",""Rheenen, Jacco Van"",""Agami, Reuven""]"
doi_________::439536f6505b804fc3a06d3c6317c571,Meise Botanic Garden
doi_________::439758ce5885232d4925cb4c6fceb084,Meise Botanic Garden
doi_________::43d035ee0b9ac429f8e984c76f9765be,Meise Botanic Garden
doi_________::43d67ef04e7dd9299d815e6f8566f5c9,Meise Botanic Garden
doi_________::43d6f4785d228241b0f7be7c6daecaad,Meise Botanic Garden
doi_________::43dc7faffe302975e33563bfa356d24d,Meise Botanic Garden
doi_________::43e38d467f6da9f53c7a2852ce85bc1f,"[""Oberdorf, Kai"",""Hanft, Anna"",""Ramler, Jacqueline"",""Krummenacher, Ivo"",""Bickelhaupt, F. Matthias"",""Poater, Jordi"",""Lichtenberg, Crispin""]"
doi_________::43ef6d8bbefb13307e4fdf2bbf398701,Meise Botanic Garden
doi_________::44101fa5fb6a4bc10ecffc06358cd15c,Meise Botanic Garden
doi_________::445998718b3a9971545fff1c7bfeb05f,Meise Botanic Garden
doi_________::445c4e68d85373bf2955d8924edd8bbc,Meise Botanic Garden
doi_________::445f338252bce27089972f54a5b04a6f,Meise Botanic Garden
doi_________::4465544b35f9382ea4077d93ae8c5d49,Meise Botanic Garden
doi_________::4468e8d150d630bb4f08b594f5e4da16,Meise Botanic Garden
doi_________::446af5bfc717bc5ed07a9541b55cc558,Meise Botanic Garden
doi_________::44730cf74d7b70ca38432c7aab33bfb9,Meise Botanic Garden
doi_________::44805675eb5faac0b5d8d91e09662cca,Meise Botanic Garden
doi_________::44818ea1600c48ffd33d8747e3c5ed45,Meise Botanic Garden
doi_________::4481d83c5a88a3617af00d58b10acd8a,Meise Botanic Garden
doi_________::4494c16810436ebe7d041e5b665eb6a2,Meise Botanic Garden
doi_________::4499ab0efd81260f6daa8e1db2050df7,Meise Botanic Garden
doi_________::44a154f226258c5722e43a820af60205,"[""Hansen, P"",""Barnes, J"",""Darby, S"",""Nicita, A"",""Musolino, M""]"
doi_________::44a634b7a8923e21a4e5ac238efc9d3f,Meise Botanic Garden
doi_________::44b6a7b81255b9f9083f562edec4dc19,Meise Botanic Garden
doi_________::44de7dcfb21d4d9d3412c88a6f4beccf,Meise Botanic Garden
doi_________::44e40af962b721a755be6b124c7bdd4c,Meise Botanic Garden
doi_________::44f10c36a8759fbb3d9860436527f956,Meise Botanic Garden
doi_________::44f3424ea41eea57469f1434fd47e1db,Meise Botanic Garden
doi_________::44f5135b4641494fc8429dae1d43a21f,"[""Cabeza, J.A."",""Garcia-Alvarez, P."",""Polo, D.""]"
doi_________::44f5b718c41dd3917ccc51ad529f86d6,Meise Botanic Garden
doi_________::44f90cd8b4663f8e18a956886de92b7d,Meise Botanic Garden
doi_________::44fc9326fab7070a28802ea9fec7b1f3,Meise Botanic Garden
doi_________::44fc9e0606aa326012144085157ff896,Meise Botanic Garden
doi_________::44fd45fcf6537aaec6f937d136587924,"[""Arnold, Polly L."",""Ochiai, Tatsumi"",""Lam, Francis Y. T."",""Kelly, Rory P."",""Seymour, Megan L."",""Maron, Laurent""]"
doi_________::44fe5c3fa781139d5d81a188438af0f7,Meise Botanic Garden
doi_________::451cc5ab647e7c4db607d8ac9f8bd3e0,Meise Botanic Garden
doi_________::451fcae2c09691da6432b734ac138e59,Meise Botanic Garden
doi_________::45218259c28352a7fda3e39ea58077ca,Meise Botanic Garden
doi_________::4521b5fce9de818318d9a7a9b98adcb7,Meise Botanic Garden
doi_________::4523c1f76e59e88002d4fb20f5ab1431,Meise Botanic Garden
doi_________::4523da6b7dbd78e893cbd66aa454bbf0,Meise Botanic Garden
doi_________::4523e2a1fe918509aeae82ddf5a7e026,Meise Botanic Garden
doi_________::45259f89f10ad174fa12623e782b4b03,Meise Botanic Garden
doi_________::4540f9d79ce25ad318650339044055c4,Naturalis Biodiversity Center
doi_________::4545494048ebe1d5cc623703671bac5c,Survey Of India
doi_________::454b741fc74685a3961095817d312551,"Cy.R.I.C Cyprus Research and Innovation Center Ltd, Cyprus; Agricultural University Of Athens , Greece; Kontor 46 Di Bonasso Matteo Sas, Italy; Consiglio Nazionale Delle Ricerche, Italy; Iss Biosense Srl, Italy; Lumensia Sensors Sl, Spain; Universitat Politecnica De Valencia, Spain; National Veterinary Research Institute, Poland; University Of Veterinary Medicine, Hungary; University of Florence, Department Of Agrifood Production And Environmental Sciences (DAGRI), Italy"
doi_________::4556701df71c0aac41b14a0ec4c9256b,Meise Botanic Garden
doi_________::45576a40c58634ec196295d0f4de1f41,Meise Botanic Garden
doi_________::455881a42b33f61e8ce7149b5426b988,Meise Botanic Garden
doi_________::45758049eba8ccd449980bce9a421c54,"[""C.C. Graham"",""Jon F. Harrington"",""S. Sathar"",""Antoni E. Milodowski"",""Robert J. Cuss""]"
doi_________::45844e1dbbb406d3517a205d6088cfed,Meise Botanic Garden
doi_________::458bb0e9a6c9d675e664ce7343528152,Meise Botanic Garden
doi_________::4591ed3bc4efdeb1d918a39006c48796,Meise Botanic Garden
doi_________::459735e4a661bd5962b7d0da19fc5a23,Meise Botanic Garden
doi_________::459a760758afe020ac8f283868f6bfa9,Meise Botanic Garden
doi_________::45a9abe85f249d09c3ecc5ee90edb97d,"[""Walter Schnelle"",""Tanya Berry"",""Gerhard H. Fecher"",""Federico Serrano-Sánchez"",""Chenguang Fu"",""Gudrun Auffermann"",""Hong Liang"",""Yuan Yue"",""Claudia Felser""]"
doi_________::45b6acc993b456003151b170145d5929,Meise Botanic Garden
doi_________::45b7fee35547336d605a980e54ac20b8,Meise Botanic Garden
doi_________::45d71e625e4a06d71edb86c872b68778,"[""Changjun Peng"",""Jun Hu"",""Fangyuan Guo"",""Lu Peng"",""Sheng Xu"",""Jian Xu"",""Honglai Liu"",""Cui Zhang""]"
doi_________::45e21ef15290804e77a543e3d1d9de60,Meise Botanic Garden
doi_________::45ef5d71c8aa340f6bd9de0d60cf6eea,Survey Of India
doi_________::45fa824efacdc4116967d7cd7230a2e9,Meise Botanic Garden
doi_________::45ff29a308e1fe1bfb00731d41dc4474,Meise Botanic Garden
doi_________::45ffc90c0daea5d05590f1f5944daaf3,Meise Botanic Garden
doi_________::46033a72e8eca0a139f3a050047f1c03,"[""Carlos Silvestre"",""Antonio M. Pascoal"",""João Almeida""]"
doi_________::4604db90b93d95b31677d9af74b6c2e2,Meise Botanic Garden
doi_________::460e9a13c884674290e37c2a6e739c1e,Meise Botanic Garden
doi_________::4613f508a2b476bc0b0fa9c7671666da,Meise Botanic Garden
doi_________::46172ad5bfaece6a6ebc2f570f431d4f,Meise Botanic Garden
doi_________::461bd82b9c397ea768cffa7f5d6c0d44,Meise Botanic Garden
doi_________::461cfdb93a49c484d298f974869e5a06,Meise Botanic Garden
doi_________::461ddd9a892d19211294191ff88be748,Meise Botanic Garden
doi_________::462004e296489d2c1c6143bd203e3d61,"[""Wooles, A.J."",""Mills, D.P."",""Lewis, W."",""Blake, A.J."",""Liddle, S.T.""]"
doi_________::462222af1575a536c780965248d5d078,Meise Botanic Garden
doi_________::462492fc3c3eb79b62d78fbb5f42feab,Meise Botanic Garden
doi_________::46255b8ad4543ff1975f40ffe8a5399a,"[""Cathal Ó Broin"",""L. A. A. Nikolopoulos""]"
doi_________::4665cf88c228844b00c486e0d2e3481f,Meise Botanic Garden
doi_________::466c249017fd4d26653a4649ff4f28a6,Meise Botanic Garden
doi_________::467514e2375ef05510fef2b5a472393d,Meise Botanic Garden
doi_________::4686c5ed440d6614b8d05031966f518d,"[""Emily Michailidi"",""DIMITRIS STAVROU""]"
doi_________::4690b65a0aa291453cbe70ad7f8ee4d4,Meise Botanic Garden
doi_________::46bba4861dec20607e799bc2248b9d54,Meise Botanic Garden
doi_________::46c147e14fdc30fe6a214d059cbb9f7b,Meise Botanic Garden
doi_________::47057af45f373333401d3958ba3aa680,"[""Fox, Alan D."",""Lea-Anne Henry"",""Corne, David W."",""J. Murray Roberts""]"
doi_________::4728dfa41e7103ef68744f91940eb79e,Meise Botanic Garden
doi_________::4736b055119629b3d5106d10b9aceace,Meise Botanic Garden
doi_________::474c090d7193e2cc25d1524c3ba016c0,Meise Botanic Garden
doi_________::4751bf9fb2734b8c204dfb29e7fb9406,Meise Botanic Garden
doi_________::47530de7f79c783b856bf067792d3073,Meise Botanic Garden
doi_________::475de976925b87783f5a817ccef58886,Meise Botanic Garden
doi_________::47633e5800e90fe4ff740d54577a41a4,Meise Botanic Garden
doi_________::4771c46c6809b51000a6f4b84e17aba7,"[""Frans Munnik"",""Johannes H. Sterba"",""Nicholas J. G. Pearce""]"
doi_________::477b68862d5ed2b4d7d930889cf789ad,Meise Botanic Garden
doi_________::477cff0b49b7d94f1aaace2795518ab7,ATLAS Collaboration
doi_________::479164fb94739ac874a53a12f5492a45,"Bodnár, János Kristóf"
doi_________::4795817b426946bd8f7bdf22a49bf28c,"[""Mancini, Alessio"",""Pucciarelli, Sandra""]"
doi_________::47992b1210b4eed547e20bb221598930,Meise Botanic Garden
doi_________::47a5f246cb2dc0ff13e235bb47f4aa8d,"[""Yann Quilcaille"",""Thomas Gasser"",""Léa Crepin"",""Léa Crepin"",""Michael Obersteiner"",""Michael Obersteiner"",""Philippe Ciais"",""Richard A. Houghton""]"
doi_________::47a8fa89a369539f328ee752cde82045,Meise Botanic Garden
doi_________::47ab03021be983f2cd254c9cb4604959,Meise Botanic Garden
doi_________::47b39ee7376d5eea76e2fc23e6f58b39,Survey of India
doi_________::47c914b91cacd3fc4b497ff056cfc538,Meise Botanic Garden
doi_________::47d1916a1936be2dcb36d2b3e7162b09,Meise Botanic Garden
doi_________::47de8f9850e73adf650c98acc363482e,Meise Botanic Garden
doi_________::47e95163b24c5d693173e35d8f8b6400,Meise Botanic Garden
doi_________::47f6868754ef7dbf3946284cf66067ee,"[""Sunny Vagnozzi"",""Eleonora Di Valentino"",""Olga Mena"",""Alessandro Melchiorri""]"
doi_________::480e6646723e6c6376b2992f8d893dbf,Meise Botanic Garden
doi_________::481d8f5430b04fd56f95c5773fcaa474,Meise Botanic Garden
doi_________::482bb9bc150a151ee150c4f9958f6ebe,"[""Manuel Nappi"",""Matthew J. Gaunt""]"
doi_________::483b50c9aed8899160dd9874dfeac474,"Edwards, Simon"
doi_________::4842872a3988a0680fab538792a921e7,Meise Botanic Garden
doi_________::484f0460b1dfc28a1975eca040e39cab,Meise Botanic Garden
doi_________::48582e9e71fbcc045f9f44925ee7269b,Meise Botanic Garden
doi_________::487f07c1551438d7311f670376d440fa,Meise Botanic Garden
doi_________::48892c7a637393474b8858d1d48b993c,Meise Botanic Garden
doi_________::489435926f883170674e427dbb6b32ef,Meise Botanic Garden
doi_________::48b559364b1fcbd7fa605802add2e84d,Meise Botanic Garden
doi_________::48bac0469d3b01a7dc5f5e1711411c10,"[""Gaßner, H."",""Sanders, P."",""Dietrich, A."",""Marxreiter, F."",""Eskofier, B."",""Winkler, J."",""Klucken, J.""]"
doi_________::48c5c1686bd7eeef8cc1e39e5bb4203d,Survey of India
doi_________::48d2813a55cbe448a803d87b533d4bbe,Meise Botanic Garden
doi_________::48e4d791ced9636b248f9a794c9f5eea,Meise Botanic Garden
doi_________::48f15708d67aef53ec07b8de7b81a165,Meise Botanic Garden
doi_________::48f1d79b33e2b173ec37429a2e2388d3,Meise Botanic Garden
doi_________::490be56d541f12e0ebd51e21b1a471aa,Meise Botanic Garden
doi_________::491336df59aea574b862addd6b5b0f00,Meise Botanic Garden
doi_________::491408898482db167374e033541cf379,Meise Botanic Garden
doi_________::491fed70bfc097cd557e4b90abbf1aa4,Meise Botanic Garden
doi_________::494a6f13c8bb1a7ec09c3cd8f08d0d79,"[""Niels A. G. M. van Helmond"",""Elizabeth K. Robertson"",""Daniel J. Conley"",""Martijn Hermans"",""Christoph Humborg"",""L. Joëlle Kubeneck"",""Wytze K. Lenstra"",""Caroline P. Slomp""]"
doi_________::494da5217b209f0b441085e453555b8e,Meise Botanic Garden
doi_________::496a8348ae0eff44fa01a4950ac9bcef,Meise Botanic Garden
doi_________::4975af75d08eec8a44dd2439069fe5e6,"[""Gardner, B.M."",""Lewis, W."",""Blake, A.J."",""Liddle, S.T.""]"
doi_________::498dc2f68625c029658f6922a958d31a,Meise Botanic Garden
doi_________::49b39192102669a136e2ecbca490b5c0,Meise Botanic Garden
doi_________::49bb243f1551f3de891ae5da7d4ea062,Meise Botanic Garden
doi_________::49bc9059ec0744dc0929332009fa8eaf,Meise Botanic Garden
doi_________::49cb90a48f6c283663c8b16fac8b10a6,Meise Botanic Garden
doi_________::49e5354b07c64ef12be6c5f35edd26ee,Meise Botanic Garden
doi_________::49f2f97e04a0d18fec30409e3704f63e,Meise Botanic Garden
doi_________::49f536af8f06c428ec8949b2f8e0b9dc,Meise Botanic Garden
doi_________::49f7bdccbd10fc1346c0155b87c12512,Meise Botanic Garden
doi_________::49f82aba448f9d1804a61833deb667fa,"[""Livendahl, Madeleine"",""Goehry, Charles"",""Maseras, Feliu"",""Echavarren, Antonio M.""]"
doi_________::4a67216455b12f32193aa92ecdd178ed,Meise Botanic Garden
doi_________::4a7c92b7c9748568089c0150c5d4edd7,"[""Wepner, Beatrix"",""Svare, Helge"",""Broerse, Jacqueline"",""Giesecke, Susanne"",""Kienegger, Manuela"",""Schartinger, Doris"",""Wagner, Petra"",""Achterbosch, Thom"",""Biondi, Beatrice"",""Brierley, Chrissie"",""Dengerink, Just"",""Pino Cebrián, Marina"",""Corekoglu, Barbaros"",""Fernandez, Rebeca"",""Köngeter, Anja"",""Malagrida, Rosina"",""Mazzocchi, Mario"",""Redd, Tom"",""Schelkle, Bettina"",""Wenink, Jolien""]"
doi_________::4a7f36d936f043c205b6a14471f169db,"[""Vantomme, Ghislaine"",""Jiang, Shimei"",""Lehn, Jean-Marie""]"
doi_________::4a7fd60fcc48b3ac85f7ab4f081764bb,Meise Botanic Garden
doi_________::4a83a3b2f23c57b1041422dfce554ddc,Meise Botanic Garden
doi_________::4a91e0b8b3cb7f30bb1587c2e0909cc3,Meise Botanic Garden
doi_________::4aa583e50d26d8896f82882371ac7ea7,Meise Botanic Garden
doi_________::4aaa551ec7246eb97588dbf708a17774,Meise Botanic Garden
doi_________::4ac7b4ac839ad74088b2b88179fea34c,Meise Botanic Garden
doi_________::4ad075e8484c5485f69674cb33ad2156,Meise Botanic Garden
doi_________::4ad6c1fbc9de4b4341aa4c413b41a191,Meise Botanic Garden
doi_________::4ad705dc0a15d0b56614348a3bc89158,H. John B. Birks
doi_________::4ae3661a6e19b90bb0bb228225f0bdda,Meise Botanic Garden
doi_________::4aeedcaf662aae5124740e75d3b7e15e,Meise Botanic Garden
doi_________::4af0e5333538663f774854677229a784,Meise Botanic Garden
doi_________::4af3cc034961ac8d6c71e536a1f1d6fd,Meise Botanic Garden
doi_________::4af652a8168aeab3e326dd24e57fec67,Meise Botanic Garden
doi_________::4b12d8228e8b42fe2071542b4243c7b3,Meise Botanic Garden
doi_________::4b14a16cc96acd9ba1508fa7eef182f3,ATLAS Collaboration
doi_________::4b193cd9bb5aef3f602ce1f444241175,Meise Botanic Garden
doi_________::4b1a4010a841e39883b491ac8a48256f,Meise Botanic Garden
doi_________::4b3ed7ba1809602496c2731f58a6424e,Meise Botanic Garden
doi_________::4b3f9895274f73c85bc34a77050bf31f,Meise Botanic Garden
doi_________::4b409a8570fd393561e523684403acd2,Meise Botanic Garden
doi_________::4b502abc7c84ce39e093e08c472fa036,Meise Botanic Garden
doi_________::4b53b17daff1e110837038d37716c842,Survey Of India
doi_________::4b553aea6f2f3882152fa0f962ce5994,Meise Botanic Garden
doi_________::4b578f300c7560fc7d48253d0875e0c1,Meise Botanic Garden
doi_________::4b74367184735bb6c29eea4fa7af85f4,"[""Michele Meo"",""Mario Emanuele De Simone"",""Christos Andreades"",""Francesco Ciampa""]"
doi_________::4b80722b533ebb61040d80f9b5cd32ab,Meise Botanic Garden
doi_________::4b8830dc220e99a96c427403786da0f3,Meise Botanic Garden
doi_________::4b892f8117a5ca84ffd7382c3140f06f,Meise Botanic Garden
doi_________::4b9ae1c8ac4cbfaab5075cfccca81a98,Meise Botanic Garden
doi_________::4bb716e530ddd6ad2710c1835c2b49f6,"Picco, Andrea"
doi_________::4bc469c175b607fd587b6b8f074c52c3,Meise Botanic Garden
doi_________::4becf4d5e06504541283802a8255c1bf,Meise Botanic Garden
doi_________::4bfe550215c82418ef7cde500990973e,Meise Botanic Garden
doi_________::4c3a7f3ad19f6d7bb7ed865f2bea1d9c,"[""Haiyu Yan"",""Xiaofang Lang"",""Xiaofang Lang"",""Ben Yu"",""Yang Xu"",""Yang Xu"",""Che-Jen Lin"",""Che-Jen Lin"",""Hui Zhang"",""Xuewu Fu"",""Xinbin Feng"",""Jun Zhu"",""Jun Zhu""]"
doi_________::4c43f391e8cd412e991e9fcca568076c,Meise Botanic Garden
doi_________::4c66e9e132f6403d7aec364dcfb773e1,Meise Botanic Garden
doi_________::4c67e80377d184f6cc22e3ff079f243c,Meise Botanic Garden
doi_________::4c6d55eeb397692e53de2a83b4b14a7d,"[""Herbaut, Christophe"",""Houssais, Marie‐Noelle"",""Blaizot, Anne‐ Cécile""]"
doi_________::4c6fa4e4504206b982e5a19ae59a8371,ALICE Collaboration
doi_________::4c747b284d7c03b7060fdcbfa22260b9,Meise Botanic Garden
doi_________::4c8445e62b87af7a08a5377a6c2f8c7c,Meise Botanic Garden
doi_________::4cac14e39f10e66df8032a009a2fc5e4,Meise Botanic Garden
doi_________::4caef7f4c0e28bd041a126ad519c6f9a,Meise Botanic Garden
doi_________::4cc0453ec00077e6b48e3ab485ffd686,Meise Botanic Garden
doi_________::4cd22d86d7ac3091b747e0b75ca57c3b,Meise Botanic Garden
doi_________::4cd5443249320b60dd94351b17f5057a,Meise Botanic Garden
doi_________::4cd901a584fb2d7ad8f0d66ee0b93f08,Survey of India
doi_________::4cde5fbc4e15db256d969f61727f3a68,"[""Dunsford, Jay J."",""Clark, Ewan R."",""Ingleson, Michael J.""]"
doi_________::4ceb4e468033d3b7de7b9fe5f6a6f1b7,Meise Botanic Garden
doi_________::4cfc354fc907a9c8f34d3d6bc73bd9db,Meise Botanic Garden
doi_________::4d06f24e6655586bdd729e301ad36fb3,"[""Sonja Grossberndt"",""Nuria Castell"",""Esteban González Guardia"",""Antonella Passani""]"
doi_________::4d09ac1a8fdd3ef77a20e4fb695ecfa4,Meise Botanic Garden
doi_________::4d1696c774c47b075a6a30ed68d90871,"[""McCarthy, Catherine"",""Hammami, Pachka"",""Widgren, Stefan"",""Kaesbohrer, Annemarie"",""Simons, Robin"",""Conrady, Beate""]"
doi_________::4d1f73e8b6de7956437d21ea3b5d31b3,Meise Botanic Garden
doi_________::4d20c8b8de57e2c12d2aa57e5642f0ae,CMS Collaboration
doi_________::4d32121386043fb930f8937d9d0676ec,Meise Botanic Garden
doi_________::4d36164770c890c6cccfdaf3dade81d6,"[""Bolotov, Vsevolod A."",""Kovalenko, Konstantin A."",""Samsonenko, Denis G."",""Han, Xue"",""Zhang, Xinran"",""Smith, Gemma L."",""McCormick, Laura"",""Teat, Simon J."",""Yang, Sihai"",""Lennox, Matthew J."",""Henley, Alice"",""Besley, Elena"",""Fedin, Vladimir P."",""Dybtsev, Danil N."",""Schröder, Martin""]"
doi_________::4d5d8f3a0c6dfbbd935771c416259c79,Meise Botanic Garden
doi_________::4d62f4192f1f7e43f50394d50e5e7451,Meise Botanic Garden
doi_________::4d7501a116d7bb25a1870956e4d79d0e,Meise Botanic Garden
doi_________::4d87a9118bb6bd565d092c60247051bf,"[""Evelina T Akimova"",""Riley Taiji"",""Xuejie Ding"",""Melinda C Mills""]"
doi_________::4d8c29f7f69daa74b0d847709da8f3c4,"[""Roos, Leonie"",""Dongen, Jenny Van"",""Bell, Christopher"",""Burri, Andrea"",""Deloukas, Panos"",""Dorret Boomsma"",""Spector, Tim"",""Bell, Jordana""]"
doi_________::4d9147334da6c71bc6c5aa3a8c63de4c,Meise Botanic Garden
doi_________::4d9ea6e1987edf00bf1997d1d1e79120,Meise Botanic Garden
doi_________::4db24b0f6326d54cfb1aa1cf6bd1f870,Meise Botanic Garden
doi_________::4dc76c5a5dbc08abaaa605aea2f0a2d1,Meise Botanic Garden
doi_________::4dd0373e433176ca42c09b19b1ed8317,Meise Botanic Garden
doi_________::4dd24f067228ebe23ef08652e9218ae0,Meise Botanic Garden
doi_________::4deb74072a1979987d9b0880ee036e86,Meise Botanic Garden
doi_________::4deb7a386e75816fe53159b5f4ff6a59,Meise Botanic Garden
doi_________::4dfd028ebde6f4280458e2ae5f0b0224,"[""Olga Revelles"",""José Luis García"",""Oliver Drzyzga"",""Eduardo Díaz"",""Gonzalo Durante-Rodríguez"",""Auxiliadora Prieto""]"
doi_________::4e07c3f552d3c1e1a82fbb90ff3248a4,"[""Picard, David"",""Sellegri, Karine""]"
doi_________::4e379956b4de7105980619cdad248f4c,Meise Botanic Garden
doi_________::4e411193b297e896206a2d5baf7993d2,"[""Banerjee, Amitava"",""Suliang Chen"",""Ghazaleh Fatemifar"",""Zeina, Mohamad"",""R. Thomas Lumbers"",""Mielke, Johanna"",""Simrat Gill"",""Kotecha, Dipak"",""Freitag, Daniel F."",""Denaxas, Spiros"",""Hemingway, Harry""]"
doi_________::4e44bb771a4c17f1d15eb3b36582856f,Meise Botanic Garden
doi_________::4e451eb50a4b3ffdf48b2f1eedcc891f,Meise Botanic Garden
doi_________::4e49dd65d62c5c9683a77a22f172245c,Meise Botanic Garden
doi_________::4e5b2e6edeb1c2a77b1309e564181f91,Meise Botanic Garden
doi_________::4e5b900fec3778e07f3847fb1ee1071f,"[""Payandeh, SeyedHosein"",""Asakura, Ryo"",""Avramidou, Petroula"",""Rentsch, Daniel"",""Łodziana, Zbigniew"",""Černý, Radovan"",""Remhof, Arndt"",""Battaglia, Corsin""]"
doi_________::4e735e8e634657cb422dbc52d65fbb6a,Meise Botanic Garden
doi_________::4e9328fe13b4a24ccbc782b70e3a1534,"[""Luís Gato"",""Ana A.D. Carrelhas""]"
doi_________::4e96cfd871a8a3229666379edc5fe8c2,Meise Botanic Garden
doi_________::4eb0591a96df6634c2243a2d35743e7b,"[""Caballero, E."",""Fernandez-Ariza, J."",""Lynch, V.M."",""Romero-Nieto, C."",""Rodriguez-Morgade, M. Salome"",""Sessler, Jonathan L."",""Guldi, Dirk M."",""Torres, Tomas""]"
doi_________::4eb2f1eb14d330abb98f8058a2128692,Meise Botanic Garden
doi_________::4ebfe98d37469fdece9c43371cb945b2,Survey of India
doi_________::4ec99d9c92aeb2e17e1a7f255aa12032,"[""Vanessa Murdock"",""Neil O'Hare""]"
doi_________::4ed1802c4700ce5e8c86a76f8fb6e7ab,Meise Botanic Garden
doi_________::4ef12f51f2211bd2e30ec1ad367232c5,"[""Mitoraj, Mariusz P."",""Afkhami, Farhad Akbari"",""Mahmoudi, Ghodrat"",""Khandar, Ali Akbar"",""Gurbanov, Atash V."",""Zubkov, Fedor I."",""Waterman, Rory"",""Babashkina, Maria G."",""Szczepanik, Dariusz W."",""Jena, Himanshu S."",""Safin, Damir A.""]"
doi_________::4ef7b6feb8dcb07c41c64771a0caa2c4,Meise Botanic Garden
doi_________::4f1882e1fb72a748601469e9d3d0d57f,"Royal Botanic Gardens, Kew"
doi_________::4f1c3860a3974e29bb443b2aae75ad96,Meise Botanic Garden
doi_________::4f2c517dedbd8331de7a1469e9202ef9,Meise Botanic Garden
doi_________::4f3a7a2f86e25304b79bd8bf8f76d222,"[""Weetman, Catherine"",""Porzelt, Amelie"",""Bag, Prasenjit"",""Hanusch, Franziska"",""Inoue, Shigeyoshi""]"
doi_________::4f478d2315ca714015db313a79286fd4,Meise Botanic Garden
doi_________::4f7aab49be02a0821f508e3d2d170161,Meise Botanic Garden
doi_________::4f7e32f89e8a0f469c930502add43fed,Meise Botanic Garden
doi_________::4f80b6e62301bc8381a3d1b1e5067b63,"[""Eleazer, Bennett J."",""Smith, Mark D."",""Popov, Alexey A."",""Peryshkov, Dmitry V.""]"
doi_________::4f94c3447145805cd4c4a5cb97b73bcf,"Cunningham, Stuart Andrew"
doi_________::4f95711cbf6f24ffd07d6c349c8d7998,Meise Botanic Garden
doi_________::4f993170190ced3fa470b7f5dbedf9ae,Meise Botanic Garden
doi_________::4f997dd207835200da28e961479306d1,Meise Botanic Garden
doi_________::4f9c1b56991f226e9a5a7415671d5bf5,Meise Botanic Garden
doi_________::4fa0627ee83ed5ff9fbc2082ce2d261c,Meise Botanic Garden
doi_________::4fa68d35986953bb5ffd1f700602ad60,"[""Gregory Peters"",""Magdalena Svanström"",""Gustav A Sandin"",""Gustav A Sandin""]"
doi_________::4fb12a1a1af40ddd85155f58aba498a8,Meise Botanic Garden
doi_________::4fc1f061343acdfe078264f1b64c0d78,Meise Botanic Garden
doi_________::4fc5b00fb21689a6cb50c082267a8fb7,"[""J. P. Berger"",""J. L. Monin"",""J. C. Augereau"",""J. M. Brown"",""Myriam Benisty"",""Fabien Malbet"",""Bruno Merín"",""Klaus Pontoppidan"",""E. F. van Dishoeck"",""Christophe Pinte"",""Francois Menard"",""Johan Olofsson"",""Sylvestre Lacour"",""E. Tatulli"",""G. A. Blake""]"
doi_________::4fd006c7513700ed8510ab6b96f695ce,"[""Gorlow, Stanislaw"",""Ramona, Mathieu"",""Pachet, François""]"
doi_________::4fd1cdda59e966233ef2aa9d9c79e921,Meise Botanic Garden
doi_________::4fe3a7ce8f01ffb12bcaa07f0aa03130,Meise Botanic Garden
doi_________::4fed190047437781120250d185ed4d15,Meise Botanic Garden
doi_________::4ff053c39ab37e142df377ee826efca6,Meise Botanic Garden
doi_________::4ffd20465f608374bb048994a381b3cd,Dieter Werthmüller
doi_________::50021aad76c42cc1875607d0cad2e790,Meise Botanic Garden
doi_________::501795fd8408d65a82ff4bb24c6e3a5d,Meise Botanic Garden
